Mix,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
M12,8168179,11861644,7791686,3024454,7401277,5912923,2355714,1879872,3311057,5972395,128341,464383,3397817,454893,249963,74610,194973,976820,585774,328143,98733,590257,287853,310877,1280577,83760,223305,176833,347340,72997,192862,826738,151206,1092662,951315,132143,905571,759055,859482,274884,77979,197397,257740,278515,47749,192990,110966,127586,365818,232181,210363,247320,128382,144904,139015,130684,89856,55375,133220,216717,1,1,1,390759,839406,800106,2035289,1929109,508881,510597,334469,80736,164116,44208,49243,355176,141945,116586,501548,739298,676220,446813,162397,495073,82458,303891,220820,172053,109943,30521,83173,47460,94330,611507,754840,400794,201126,429888,500168,799548,640825,113092,68218,568415,251309,298039,85688,185970,90060,50543
M12,8242400,11990336,7840028,3072203,7286273,6155166,2322381,1897671,3312879,6008946,130058,461308,3386900,449865,251647,75003,198751,969636,590645,330086,100400,599350,289574,324993,1306531,84679,225601,181905,349482,72170,191817,842028,148859,1104325,952177,134355,909898,770725,855877,279087,81324,200053,266797,290551,50833,193450,113654,131493,377703,234090,215804,255424,128848,147338,138990,132163,93739,54640,132355,214796,1,1,1,386448,868849,840407,2044369,1976552,515943,506553,342672,83644,168295,45389,48991,363625,141137,118001,512333,746872,669144,449932,160006,499949,82094,312834,221805,168969,111102,30427,80889,47175,97934,614700,768662,407360,209001,440565,530047,810962,639503,110928,67920,589272,252601,293563,87384,186522,92319,51159
M12,8220897,12245638,7913256,3089960,7447528,6067641,2373868,1929397,3359507,6100161,131746,472436,3536426,460582,255310,76355,201051,1000118,600682,335962,102373,614407,296123,330702,1342386,88540,234578,181753,358780,74410,190998,869698,150864,1115745,970118,135558,911351,791745,885871,284958,80427,203551,264405,291775,49566,195984,117808,131334,382124,237484,221920,260780,133769,151472,146799,134877,92839,57507,149224,219527,1,1,1,403491,867016,851321,2074966,1964806,503943,516293,351640,84874,168638,46204,49931,367408,144584,121797,518422,764015,706550,473386,165162,503788,82880,324999,222046,179118,115353,32322,85265,48269,100207,635827,787529,423097,214947,444498,537660,816269,638439,117236,70804,605128,258389,297676,86266,192546,94090,52379
M13,8037734,12335247,7498361,2849094,7402737,6008408,2360412,1880183,3254190,6096740,118157,427602,3268311,430925,245368,67558,192202,919038,556676,321336,93015,561041,278552,294694,1282587,78208,214303,164280,324130,66266,173162,811821,149337,1049041,917226,125382,847482,755642,857613,265867,77017,189773,254497,271658,49165,180199,110074,121435,359866,226875,203579,232634,122543,136918,134256,124926,78615,52841,127646,200948,1,1,1,364742,774709,791961,1914449,1827790,469470,471362,300003,77241,151281,43662,48697,323297,131982,113261,482031,660881,630168,439758,157335,457294,79519,272953,202296,161716,102376,26413,77850,44260,88653,594170,699429,397555,194321,407894,480982,758381,591573,104788,62011,545819,233964,271388,82014,183723,88745,48372
M13,8352482,12620487,7867669,2956788,7380395,6172637,2367673,1897676,3274920,6154525,120199,446094,3286334,448118,243122,71182,192910,952465,572537,324615,95440,580633,286771,301426,1296504,83395,215076,169887,334616,69790,185002,820649,148310,1053121,922974,125558,866993,752616,850658,266227,74041,192232,261429,279087,49624,184220,111089,123081,361884,227276,205675,235983,127197,132300,132894,122647,81537,51959,126389,204083,1,1,1,366030,790987,772671,1906097,1866386,483719,489318,328725,78728,159393,45409,47848,335012,140439,116531,478299,696475,652291,449245,151943,474388,77168,294683,201696,163446,103875,29595,75714,49555,93144,601414,716265,395822,197572,392201,504737,746342,617100,106668,63929,544198,235324,279198,79601,182399,85760,49196
M13,8357231,12379556,7775981,2946093,7244765,6060899,2338024,1868857,3199313,6107204,122401,442382,3204294,434951,237125,69467,195673,951184,561712,322993,92758,571509,280040,297683,1284929,79314,214431,170706,330338,68141,180062,795160,148148,1057954,933174,125967,871546,743703,839817,267481,76595,187742,252405,270703,48248,183940,107353,119688,365210,226162,204479,237093,124645,132211,130657,123427,78172,53051,128764,200696,1,1,1,360868,800682,774820,1896713,1829948,482874,479955,322292,77057,155170,44098,45108,330282,134043,111385,475358,682355,638977,433700,154163,461541,78399,283893,206617,159519,99645,30940,74927,46284,90193,593977,685093,398089,189093,391762,501896,733099,612029,106536,61830,551020,233617,271737,79720,184080,89157,47877
M13,8448372,12701313,7995541,2988606,7381494,6146680,2382195,1932257,3329148,6270249,120515,447228,3243422,449481,244463,70300,196045,962602,578289,326915,93064,569860,286640,301042,1302795,80289,222210,173916,331577,69120,185144,827232,149352,1062735,941554,127379,886967,776742,876347,274785,77068,191965,257228,276167,50255,185096,110863,124300,364749,230783,209991,234989,126531,134110,136922,127273,80348,54959,135631,208003,1,1,1,364106,794128,799490,1957659,1907022,489711,499292,322493,77703,159678,46570,47995,337005,138173,116340,481287,698235,657141,446508,159441,479251,79402,292217,206752,167514,106097,29848,79622,46671,96403,602493,695178,399161,198180,397277,509530,725826,625946,109000,62875,538086,239005,267270,79320,186482,90482,48668
M13,8571577,12682642,7994280,3022312,7219298,6262988,2362140,1878581,3229392,5971301,126325,459587,3398534,457743,243533,74316,196520,958870,581327,325929,98079,589155,279302,309836,1275970,81427,218676,177230,342114,71119,188936,819377,147265,1078875,956904,129312,891752,755144,834603,266276,75811,193434,259598,280892,48118,189624,108956,121011,363540,229792,202955,245988,129764,134996,133419,126510,83720,53903,132944,207614,1,1,1,371040,826580,785939,1966649,1933322,494605,493033,334225,76443,164495,45028,48458,340610,139367,113643,482381,716944,668182,446459,159336,485456,81600,292604,205413,164771,104260,29245,78997,49010,93770,607205,714026,413237,195785,427756,509992,767626,623322,107016,64245,560502,238731,277042,79653,187323,91768,49967
M14,8921316,12818012,8222988,3124879,7566195,6205045,2467618,1936840,3372907,6157077,125831,461086,3411602,441933,253019,73230,194362,963377,587823,327703,98538,592127,284989,322340,1321153,84583,227833,173336,346896,72261,189032,843451,145499,1077784,930181,131116,868685,759291,860372,276544,78064,196212,253365,283189,46775,185454,111130,120219,360253,226156,205637,249723,126231,137176,138537,128763,82473,54217,132765,207511,1,1,1,385598,823488,791693,2004786,1903290,500818,497416,334175,79397,169702,44659,47527,346052,138289,117142,485117,710168,650355,443527,158450,480735,81332,301173,211753,166824,110752,27727,81896,47638,95339,591868,724429,392217,202124,408694,494676,745691,590147,105632,63769,550141,234447,278012,83484,183385,88576,48183
M14,8591209,13473359,8000486,3024794,7860587,6390593,2519111,1959438,3430379,6376987,125173,452694,3345947,458808,255838,72246,205978,972270,594080,333918,97636,580816,290493,313166,1333496,85061,223298,171897,336556,70484,185006,834988,153896,1068122,953812,127562,894816,787813,875485,278257,77732,194201,263421,274640,49411,185835,110538,123440,369737,229941,209977,240571,127607,137187,137571,125780,84832,53813,136596,208442,1,1,1,373832,808625,812600,1998772,1912107,495879,507689,323923,80319,160147,45354,48679,345447,138616,119949,500658,712961,678752,457618,159975,481186,83927,303848,214064,166318,109847,28040,81587,47180,92272,614320,747035,406771,206216,407660,491187,776460,587440,104660,62381,551316,234418,273446,84582,175040,90258,50717
M14,8975785,13444776,8156728,3072127,7656665,6431943,2460815,1946210,3345869,6347684,124708,456560,3333608,454813,252004,71747,207407,973193,594812,338721,95681,595146,288510,308543,1316590,82452,226822,168263,335604,69997,182892,847107,153810,1090787,954741,128598,893215,776265,876054,272451,77905,192126,260945,278768,47969,184862,112473,125443,376483,235248,212504,241956,128586,138974,138463,127506,83646,54555,131861,207073,1,1,1,379999,818254,808639,1976481,1916435,488941,501201,326546,78062,160421,45891,49495,349854,139161,119023,496544,709707,689296,470103,164045,489990,84848,301333,208985,168923,109516,28289,80217,42905,97436,633054,716300,416099,202896,410866,482349,770079,595825,104053,63905,550324,237570,271265,80134,180200,93834,52040
M14,9052300,13416059,8363537,3162717,7569919,6297534,2427225,1898388,3369885,6205784,129507,467320,3421505,456470,251146,74195,196488,980941,596706,329571,99511,606280,287962,325057,1315228,85711,227209,177260,347925,70982,188913,850368,144704,1088504,950458,132350,869662,786925,859990,279161,79487,195232,256512,276172,48251,187516,111638,121696,359320,230179,207907,240594,128248,139258,141476,129520,82879,60870,135071,216731,1,1,1,383241,836549,818239,2002602,1853051,489330,490596,321600,78572,160391,46068,48846,341544,136891,121620,506502,713201,672412,461001,166165,488469,83406,310382,210236,166216,108759,29683,77612,43933,94906,614676,731463,401386,209222,404941,511595,799481,611920,112346,64518,542222,234393,296805,80318,188597,90646,50975
M14,9096951,12989424,8452353,3166013,7835970,6299240,2505312,1965156,3521442,6429042,128879,458355,3458100,442132,259144,73390,207019,954438,591086,337182,101825,591477,301462,324329,1351929,83338,231122,174640,352374,70882,188357,855819,150228,1086395,944206,131340,875834,791512,882580,277538,79618,202278,265522,281305,47008,190287,113573,125347,368523,235753,207755,248030,127321,146118,141867,132640,81653,59497,129656,212197,1,1,1,383157,836466,825259,2021289,1884891,488215,495479,329380,83058,166079,47257,50034,352998,139393,121134,497020,713782,670325,445026,162551,481712,82843,306586,216209,162645,109254,29371,77870,44269,90333,607822,727908,403694,198398,405082,506229,747597,619950,110384,62047,543561,243944,270861,81745,182461,95482,51376
M15,8758090,12971843,9021410,3686721,8571613,6890801,2625182,2328484,4042553,7275029,155859,565578,4090716,530870,308841,88692,236969,1117438,667697,411988,121153,689689,360458,382180,1603392,102981,275747,211307,423234,89162,232681,1054292,186123,1316048,1148408,163212,1079120,960050,1068014,347821,95571,251703,322356,349934,61789,238367,144705,150469,459965,291730,261068,308117,155548,177027,177749,159589,100236,75438,161871,267490,1,1,1,485512,1041131,1033764,2490285,2346467,618581,610825,403615,99242,204087,57029,59395,435351,174035,147432,635086,924614,820807,576005,195479,613528,99451,376715,275050,204952,131703,37855,96145,54977,116057,732642,908028,499329,255219,509733,644309,969017,809080,140646,80842,691983,314659,349521,103702,241177,117654,63166
M15,8408037,13290286,8649090,3459658,8508222,7080320,2615125,2304543,3985812,7252214,149795,550608,3982476,544333,303351,88461,243026,1127699,672733,411487,115652,692514,357509,376585,1575704,100017,273333,209630,413729,87224,227923,1026637,191642,1329558,1164867,164130,1109268,969062,1099546,348530,99588,257585,331050,345208,62926,235818,145302,155292,466523,301455,265707,298755,160877,172005,175824,162044,100190,68864,167250,267857,1,1,1,472550,1036365,1048025,2585021,2407527,633669,630390,413484,98845,209246,58190,60142,432976,172677,151505,641289,900697,836807,595597,203311,619885,105259,381560,277240,218787,134113,38074,100316,52825,120698,749859,927614,495321,254574,528475,658486,976679,785512,141935,86459,718281,309151,377765,106282,235040,115078,64010
M15,8827337,13389752,8894656,3581828,8095149,6980295,2550565,2246592,3852704,6965534,153295,558091,4034385,541717,297873,90180,233149,1141529,670747,395366,116711,710359,338961,370466,1542573,105201,267273,212379,425657,90762,237599,1007630,185382,1340910,1144737,164076,1101163,932163,1056317,334005,95867,242441,323612,353586,61828,238343,139981,154021,456056,285995,255976,299902,163546,173163,170550,159082,103675,69529,166165,259875,1,1,1,477274,1055304,1020956,2485951,2359241,620383,616442,411199,97533,207957,56538,59358,433585,172586,147342,630005,896262,830125,592415,198723,629422,99002,373398,264988,206256,133119,38544,94562,54820,117521,770217,891397,517139,252838,534932,626152,995850,770315,136583,83805,714638,300091,361516,109043,225718,116319,61965
M15,9064034,13058019,9013474,3632864,8665279,7109645,2674300,2328651,4017189,7331928,156576,568967,4144500,544984,306846,91005,240383,1147769,673862,411479,123274,706311,359412,392652,1615446,103225,277121,218561,429114,92224,239178,1053944,189413,1352180,1147028,165279,1091205,971288,1108497,347847,100524,252905,324079,352525,62171,244989,148157,153073,468882,308353,268717,307914,162741,178539,181452,163677,105039,70127,169771,266710,1,1,1,484769,1081532,1056716,2607722,2400702,633867,639801,424421,100041,212101,56747,61765,448901,178143,152034,650329,943582,834286,595706,203545,619178,102858,386987,270358,207420,133646,41353,93875,54811,121033,781589,889217,525595,257839,525249,659167,952022,781954,134008,82488,727268,309688,355437,106287,247973,119285,66463
M15,8739093,13556141,8728412,3495145,8478026,7133831,2646097,2306364,3950395,7369698,150245,549909,4002479,548831,305106,87577,239774,1144752,674903,407208,119291,712238,353857,377798,1622111,100983,275481,213965,419047,88023,234323,1028370,191620,1346181,1163370,161816,1127298,986366,1090285,341728,96666,247774,333737,349809,63601,232983,139384,152531,462541,295781,261995,304736,161038,170672,173011,160365,101449,70140,165019,259268,1,1,1,478113,1077691,1010300,2531156,2460662,627290,632007,421694,97434,210201,59020,60896,441049,179777,149553,630291,900437,878461,590135,205840,625163,102203,365776,279179,214771,136384,39702,101325,53187,117279,764344,937366,517394,260554,537062,660715,995866,795323,143193,85717,724897,314155,379632,108456,244626,116866,63654
M16,9793656,14677485,8806667,3284803,7946251,6615103,2555168,1949711,3458920,6421585,129789,470937,3501175,457377,253654,73250,202378,1000304,611281,324664,98877,602221,288955,322007,1325096,86126,224539,177733,350939,71018,189737,829769,149426,1084993,933501,132648,892601,770489,849219,270478,77056,190684,253551,278894,49619,189788,109289,121928,356270,223043,201300,239037,125712,135322,134684,128845,79986,53849,132379,203736,1,1,1,378728,793697,799344,1929405,1855520,486556,477036,325127,76276,156981,43794,46258,338656,131706,113250,464949,688675,628625,435620,158162,468005,82716,287973,210350,164658,109562,27714,75106,43166,90351,607954,716181,390608,202481,402230,478266,749639,569837,103967,63137,559092,228349,282082,76811,180228,86952,49721
M16,9976220,14721580,8996175,3344881,8172363,6604209,2566076,2039812,3574962,6429292,134596,481308,3599791,462274,261570,73807,205461,1005764,616285,339024,102028,609354,301605,327819,1370915,85083,234229,177848,352241,73036,193407,875960,147418,1095267,950423,137140,899043,794760,867053,276625,79311,195119,257547,285610,48703,190549,113558,121180,371230,231464,209919,246981,126931,143640,141813,129873,83424,55148,133333,207962,1,1,1,384130,819558,807115,1990953,1839941,496208,496914,331161,80503,164958,44968,47894,344661,137542,113524,477096,692133,662850,453298,155885,471201,81084,298488,206097,171689,107221,29830,77404,42516,95519,618867,753195,402864,200189,420369,493726,768125,577317,104522,63651,544127,228134,285270,78569,185097,86812,46420
M16,10282935,15130269,9396373,3441435,8510078,6672773,2697755,2084220,3664150,6695915,136217,498153,3709702,474035,272310,75678,209343,1038591,625060,341982,105409,627572,305766,337567,1385371,88995,235089,182002,358724,74650,197196,889262,151174,1124623,972965,137617,919225,811636,901358,280469,79762,203097,265149,293588,49651,200639,114606,123888,371389,236395,211942,249016,133153,143233,141506,133580,85581,55659,135203,211808,1,1,1,393898,842090,818751,2042255,1910837,493886,500112,334951,80841,165857,44822,49691,352153,139552,114570,493775,723232,656059,442016,162454,494771,80590,301774,213686,172792,110447,30554,82054,43507,95349,624263,746445,422553,216385,422063,500885,804285,612741,111860,64049,570216,242395,291787,84560,190746,90538,51599
M16,10297882,14643084,9231179,3413392,8532079,6675746,2686918,2091819,3719409,6798783,134273,482211,3648876,460558,269332,72222,215500,999993,609539,350552,105172,595116,311267,330685,1382413,85273,234377,177212,357500,72513,191519,892496,156873,1092420,990512,138165,915243,824839,912422,284076,81512,202624,270855,283452,50395,193173,116085,129044,377366,241472,222553,251668,129035,142506,147193,132207,83641,55497,136652,214115,1,1,1,401742,847470,831818,2055163,1886174,501934,505314,335680,82848,166211,47691,50351,350046,141770,118587,507173,728699,665006,453076,161806,494170,81482,309507,213984,170184,108480,29322,79115,45827,96987,624145,739249,410461,204205,432803,492680,772676,607714,109010,66861,555368,234775,284803,84277,180024,87555,50203
M16,10116900,14323397,8953105,3372599,8502426,6981569,2735674,2116998,3715941,6916994,133135,477667,3583340,480200,270305,75046,218718,1038991,630491,353889,103499,628635,306556,333536,1409562,87342,235231,182209,356430,72753,193707,882704,158712,1142624,993708,134423,948179,818144,894918,284261,82530,199564,271375,289226,51939,197439,117544,132655,384271,246447,219515,244929,134062,141076,143985,132385,84971,55510,137936,214744,1,1,1,385624,854210,814011,1998922,1941912,508127,511964,346090,81223,168773,47457,50476,351449,139819,122134,501227,726035,690438,455573,170320,501352,84609,302995,216888,178608,116017,31149,82454,44624,94594,630603,749901,407981,202917,404874,503390,756990,617507,106912,60833,542066,240244,278322,83003,185874,96734,54367
